Claim_ID,Customer_Age,Policy_Tenure,Claim_Amount,Claim_Type,Previous_Claims,Customer_Income,Marital_Status,Number_of_Dependents,Location,Claim_Submission_Delay,Fraudulent_Claim,anomaly_score,IsolationForest_Anomaly,High_Anomaly
4215,23,12,48437.35,Auto,1,109084,Married,1,Rural,21,0,-0.07010970373730319,0,0
4216,26,17,44414.85,Auto,0,120904,Divorced,1,Rural,84,0,-0.07846599054432624,0,0
4217,37,14,13331.66,Medical,4,113219,Married,3,Suburban,82,0,-0.024189155337626222,0,0
4218,77,6,6555.76,Home,3,72680,Widowed,3,Urban,14,0,-0.015617249787913123,0,0
4219,18,19,47148.94,Auto,3,38792,Married,2,Rural,46,0,-0.03046678989284357,0,0
4220,25,6,23326.52,Home,3,188700,Divorced,1,Urban,70,0,-0.04833836609589903,0,0
4221,72,18,15902.76,Life,3,128469,Married,1,Urban,80,0,-0.027176555513568346,0,0
4222,40,5,24772.72,Home,0,73100,Married,1,Rural,68,0,-0.0356402756255243,0,0
4223,20,6,38750.84,Life,3,144118,Divorced,2,Urban,51,0,-0.0618006686739343,0,0
4224,21,2,8835.07,Medical,1,151839,Married,1,Suburban,38,0,-0.016577508396760532,0,0
4225,75,8,38491.04,Life,2,46992,Single,4,Suburban,1,1,0.003513868694241973,1,1
4226,42,15,37597.62,Life,0,148468,Divorced,3,Urban,44,0,-0.06435645073878848,0,0
4227,64,15,27197.74,Medical,0,49570,Married,3,Suburban,23,0,-0.03522294215902877,0,0
4228,55,11,43359.19,Auto,3,139571,Single,3,Rural,60,0,-0.08346498792574586,0,0
4229,32,1,7041.1,Medical,3,106126,Widowed,3,Rural,64,1,-0.025290104282283732,0,0
4230,38,18,29976.21,Home,0,125389,Divorced,4,Urban,52,0,-0.061069661546380716,0,0
4231,52,12,22742.48,Medical,3,81580,Married,0,Suburban,20,0,-0.04032533436571406,0,0
4232,74,12,21403.46,Home,3,20744,Divorced,1,Urban,66,0,-0.06243754727473172,0,0
4233,70,11,13001.77,Auto,3,171630,Single,3,Suburban,0,0,-0.048603491488403705,0,0
4234,70,8,18927.84,Home,3,52259,Divorced,1,Rural,58,0,-0.07746051278652122,0,0
4235,63,7,5853.46,Medical,3,172522,Widowed,1,Suburban,46,0,-0.03023393962664478,0,0
4236,69,2,12954.15,Medical,4,76949,Married,4,Suburban,17,0,-0.012057948154917009,0,0
4237,31,11,13962.27,Auto,4,188001,Widowed,1,Urban,32,0,-0.04440776644586708,0,0
4238,53,10,36173.06,Medical,4,66589,Single,3,Rural,14,0,-0.036606920063158355,0,0
4239,29,3,2903.25,Auto,0,95122,Divorced,1,Suburban,23,0,-0.06090926968833876,0,0
4240,34,10,32734.02,Auto,2,151358,Married,4,Rural,35,0,-0.09438697604995028,0,0
4241,56,18,11459.79,Medical,0,194634,Married,3,Suburban,59,0,-0.011920811090873729,0,0
4242,26,14,4552.14,Life,4,36387,Single,4,Rural,33,0,-0.020151703425133838,0,0
4243,52,18,15389.9,Home,0,134365,Single,2,Suburban,89,0,-0.02722257826133956,0,0
4244,77,8,11611.41,Life,2,42319,Divorced,0,Rural,50,0,-0.04717096392002873,0,0
4245,30,10,27825.6,Auto,3,151483,Married,1,Suburban,39,0,-0.07902872103793024,0,0
4246,32,13,18190.13,Home,1,40729,Single,1,Rural,21,0,-0.0598443029214456,0,0
4247,35,8,48316.69,Life,4,105647,Married,1,Suburban,15,0,-0.018638132913857408,0,0
4248,68,4,48195.71,Medical,4,132102,Divorced,2,Suburban,41,1,-0.04342124206442677,0,0
4249,50,4,22463.91,Life,2,35704,Widowed,0,Rural,15,0,-0.03834575540009766,0,0
4250,23,5,39856.83,Home,3,161181,Single,4,Urban,4,1,-0.010975239114526025,0,0
4251,76,1,1156.79,Home,3,182244,Divorced,2,Suburban,5,0,-0.005556349798111704,0,0
4252,44,17,27616.67,Home,1,169056,Widowed,2,Suburban,41,0,-0.05116332366470766,0,0
4253,40,2,37293.31,Home,3,178532,Divorced,3,Urban,87,0,-0.032043782817334776,0,0
4254,76,8,11238.69,Life,2,141845,Single,2,Suburban,29,0,-0.03721813421677078,0,0
4255,44,7,3528.0,Medical,3,150317,Divorced,2,Rural,31,0,-0.07139313706278161,0,0
4256,51,15,8217.99,Medical,2,189546,Married,1,Urban,52,1,-0.02500835959736325,0,0
4257,73,5,22371.48,Home,4,64449,Single,3,Suburban,18,0,-0.01648714694247677,0,0
4258,63,2,25565.39,Medical,4,140247,Married,4,Rural,50,0,-0.029843576339234845,0,0
4259,55,7,19353.81,Life,4,158268,Divorced,0,Rural,27,1,-0.06761062601766687,0,0
4260,31,8,22278.7,Medical,0,71534,Single,4,Urban,46,0,-0.02002802070862353,0,0
4261,53,7,23776.63,Auto,4,33549,Married,3,Urban,71,0,-0.05425884916798096,0,0
4262,70,7,38587.11,Medical,2,29821,Married,1,Urban,0,1,-0.016317495214662414,0,0
4263,25,14,5709.47,Home,1,55564,Married,0,Rural,67,0,-0.01961932748823314,0,0
4264,79,18,38563.05,Medical,3,31073,Widowed,4,Suburban,56,0,0.017431257762532293,1,1
4265,52,6,34587.05,Medical,4,27282,Married,0,Rural,21,0,-0.022093466309139775,0,0
4266,36,4,37212.21,Medical,0,170261,Married,0,Rural,85,0,-0.023159632570343147,0,0
4267,47,10,36856.19,Medical,0,129966,Divorced,0,Urban,57,0,-0.04608798970476746,0,0
4268,31,18,23794.29,Auto,2,30771,Divorced,2,Suburban,12,0,-0.07604165896767634,0,0
4269,76,12,10964.31,Life,1,81492,Divorced,3,Rural,38,0,-0.07701330529744321,0,0
4270,37,16,27063.13,Home,4,194797,Divorced,3,Urban,26,0,-0.03978297201787662,0,0
4271,66,7,47920.11,Home,4,173306,Widowed,1,Urban,38,1,-0.02335955646188259,0,0
4272,42,6,29632.02,Medical,0,54096,Divorced,4,Suburban,71,1,-0.045484014881864154,0,0
4273,57,5,1046.83,Life,2,32236,Divorced,1,Suburban,11,0,-0.031371245373706946,0,0
4274,41,3,3455.69,Medical,0,71544,Divorced,4,Urban,23,0,-0.020086108849552198,0,0
4275,31,12,49646.74,Auto,0,55921,Married,0,Suburban,17,0,-0.03219090177868933,0,0
4276,43,15,4061.34,Life,1,44576,Widowed,4,Suburban,14,0,-0.016150432551296667,0,0
4277,55,10,2779.24,Life,2,151238,Divorced,4,Rural,59,1,-0.07960786316822527,0,0
4278,40,19,17974.7,Life,1,165724,Married,0,Suburban,15,1,-0.02480209590167326,0,0
4279,39,16,48481.2,Life,2,170710,Single,1,Urban,73,0,-0.024312381778856973,0,0
4280,65,11,16274.42,Medical,4,35233,Widowed,4,Suburban,46,0,-0.01863938087608419,0,0
4281,74,8,20789.26,Auto,3,21885,Divorced,1,Rural,23,0,-0.09519064151105056,0,0
4282,36,3,31886.81,Life,3,73520,Married,1,Suburban,44,0,-0.036380103593238955,0,0
4283,63,7,1693.54,Home,2,119203,Single,3,Rural,18,0,-0.05772034958354655,0,0
4284,68,7,44939.3,Home,3,186088,Single,0,Suburban,40,0,-0.02414865089123286,0,0
4285,20,14,26212.43,Auto,0,129759,Married,0,Suburban,30,0,-0.045051064947213115,0,0
4286,59,2,23607.14,Home,4,162841,Married,2,Urban,84,0,-0.013924038690672158,0,0
4287,36,10,43105.97,Medical,4,194219,Widowed,1,Urban,15,0,-0.006404880998624796,0,0
4288,26,19,47677.29,Medical,3,157521,Married,2,Suburban,22,0,-0.002330127616617106,0,0
4289,45,9,21459.55,Auto,2,193251,Divorced,0,Suburban,77,1,-0.07646224553303471,0,0
4290,37,16,9035.83,Life,0,126459,Single,0,Rural,22,0,-0.02919670014302944,0,0
4291,62,19,40877.61,Home,2,28136,Divorced,2,Rural,40,0,-0.0626962769921835,0,0
4292,24,18,20461.39,Home,3,91986,Divorced,0,Urban,17,1,-0.04585076926828535,0,0
4293,31,9,46809.5,Auto,4,62999,Divorced,0,Suburban,35,0,-0.06727890454298902,0,0
4294,26,16,47520.0,Auto,4,109567,Single,3,Suburban,11,0,-0.03568414012180354,0,0
4295,76,13,6184.04,Home,2,51052,Single,4,Rural,74,0,-0.03238807079119066,0,0
4296,77,10,47849.42,Life,1,162418,Single,3,Suburban,68,0,-0.01999449550486898,0,0
4297,72,14,18729.38,Auto,2,34852,Married,4,Suburban,50,0,-0.05863893683600985,0,0
4298,74,12,32489.5,Medical,1,135418,Divorced,3,Suburban,84,0,-0.056506839623684524,0,0
4299,77,19,2220.13,Home,2,92603,Widowed,3,Rural,31,0,-0.026743835510160463,0,0
4300,36,7,44499.77,Auto,1,182557,Married,1,Rural,70,0,-0.06579905147372678,0,0
4301,64,15,32259.07,Auto,1,126071,Married,2,Rural,35,0,-0.10207634024070411,0,0
4302,69,16,32355.95,Auto,1,44272,Widowed,3,Suburban,39,0,-0.06312354691748889,0,0
4303,31,8,45157.72,Home,1,154835,Divorced,1,Rural,69,0,-0.07876792731998061,0,0
4304,73,10,25663.19,Medical,0,79087,Widowed,3,Urban,37,0,-0.02683518742075497,0,0
4305,55,4,20820.57,Medical,1,74848,Single,2,Urban,53,0,-0.030341612900359194,0,0
4306,70,19,43373.37,Home,1,50075,Divorced,1,Rural,3,0,-0.044522614287218376,0,0
4307,78,19,37249.82,Auto,4,48692,Married,4,Rural,45,0,-0.02698494622344627,0,0
4308,53,15,47474.3,Home,0,112085,Single,2,Suburban,62,0,-0.05347270935943571,0,0
4309,57,14,47036.03,Home,1,86414,Single,0,Rural,73,0,-0.05082412128531788,0,0
4310,34,1,19425.15,Auto,3,179920,Married,1,Rural,49,0,-0.06627190657016646,0,0
4311,47,16,22625.82,Home,0,140170,Widowed,0,Urban,29,0,-0.03016430709312956,0,0
4312,26,10,13171.26,Life,4,39268,Single,1,Urban,72,0,-0.005421205035458954,0,0
4313,50,19,33202.07,Medical,2,145887,Single,4,Urban,15,0,-0.025226261702570363,0,0
4314,73,3,18544.83,Life,4,96323,Divorced,1,Urban,51,0,-0.050984705829358545,0,0
4315,69,5,39411.98,Life,4,136985,Divorced,3,Rural,3,0,-0.05676374011757457,0,0
4316,42,9,6516.76,Life,0,192692,Married,0,Urban,25,0,0.01057687647216976,1,1
4317,31,18,6261.94,Home,0,96872,Married,0,Suburban,28,0,-0.008062288737357703,0,0
4318,28,11,10620.54,Auto,3,113274,Married,1,Suburban,10,0,-0.06413643972007299,0,0
4319,70,16,4672.46,Home,3,60139,Widowed,3,Rural,23,0,-0.03637926768909794,0,0
4320,52,2,31191.56,Medical,0,54037,Single,3,Suburban,50,0,-0.01582861072535835,0,0
4321,58,12,7793.96,Home,0,98434,Married,1,Urban,41,0,-0.028898296879998453,0,0
4322,76,6,8418.16,Home,0,168750,Divorced,2,Urban,38,0,-0.054941360382828486,0,0
4323,31,11,1204.3,Home,2,194123,Single,4,Suburban,6,0,-0.004938202783907775,0,0
4324,47,8,39213.46,Home,4,38141,Married,1,Rural,17,0,-0.03059845977367437,0,0
4325,58,12,40708.65,Life,3,44160,Single,3,Urban,2,1,-0.021663439283861163,0,0
4326,21,2,8520.11,Auto,3,163907,Single,4,Urban,62,0,-0.02662848534642881,0,0
4327,76,9,37106.46,Medical,1,29383,Single,1,Suburban,19,0,-0.009961579766566864,0,0
4328,21,15,21960.48,Medical,2,124882,Married,4,Rural,72,0,-0.02240164771289821,0,0
4329,45,2,12359.95,Medical,0,175636,Single,2,Rural,73,0,-0.021244309113522042,0,0
4330,25,1,31258.54,Home,0,127549,Single,3,Suburban,69,0,-0.01955289130329485,0,0
4331,19,10,9334.96,Medical,2,189556,Single,2,Urban,16,0,-0.009888858410373347,0,0
4332,58,2,37965.74,Life,3,71556,Divorced,2,Suburban,78,0,-0.05209850832423857,0,0
4333,78,12,2856.95,Auto,0,179352,Married,3,Suburban,58,0,-0.03340832462891463,0,0
4334,63,8,47976.98,Home,1,193854,Widowed,2,Suburban,53,0,-0.02348081669431823,0,0
4335,39,5,4057.83,Home,3,177367,Divorced,1,Urban,12,0,-0.04212887698712775,0,0
4336,58,1,29182.7,Life,4,77596,Single,1,Urban,41,0,-0.014171935529413204,0,0
4337,73,15,45158.62,Medical,2,118236,Single,4,Suburban,43,0,-0.030724032665917278,0,0
4338,72,6,1089.27,Home,3,133424,Widowed,1,Rural,85,0,-0.035152918692567314,0,0
4339,33,12,25176.47,Home,4,118145,Widowed,1,Suburban,79,0,-0.03890436361188265,0,0
4340,46,8,17825.34,Life,1,95287,Divorced,4,Urban,66,0,-0.07593066836638296,0,0
4341,79,13,29226.44,Life,2,91678,Single,0,Rural,71,0,-0.025406926242692474,0,0
4342,66,19,11660.14,Medical,0,65955,Widowed,3,Rural,19,0,-0.017462795069585924,0,0
4343,65,1,3712.51,Auto,0,71080,Divorced,1,Urban,46,0,-0.05287016641700959,0,0
4344,47,11,31483.69,Auto,4,101793,Widowed,4,Urban,23,1,-0.05635950763565578,0,0
4345,29,1,21134.04,Medical,3,173722,Single,2,Suburban,50,0,-0.026804592432891905,0,0
4346,52,8,31313.03,Auto,1,123717,Single,2,Urban,17,0,-0.09016568690204713,0,0
4347,28,5,10921.69,Life,4,174284,Single,1,Rural,22,0,-0.036329493526899514,0,0
4348,63,17,17267.69,Life,1,87726,Single,3,Suburban,0,1,-0.024429699609463174,0,0
4349,67,8,28303.23,Life,1,62882,Married,4,Suburban,65,0,-0.041253403180864456,0,0
4350,38,10,29859.08,Auto,1,43038,Married,4,Rural,4,0,-0.07597810189778187,0,0
4351,38,2,18929.58,Auto,2,93630,Married,4,Urban,17,0,-0.06227489282878851,0,0
4352,22,9,14362.63,Home,4,42451,Divorced,4,Suburban,79,0,-0.011028202509679064,0,0
4353,65,3,14048.18,Home,2,75352,Divorced,4,Rural,73,0,-0.05544152524548962,0,0
4354,37,18,9147.62,Home,3,40521,Widowed,3,Rural,34,0,-0.037725953297925274,0,0
4355,54,7,16607.55,Auto,3,84308,Widowed,4,Rural,24,0,-0.0759235358475191,0,0
4356,20,15,10372.3,Home,0,140631,Divorced,3,Urban,23,1,-0.04536491428302769,0,0
4357,61,18,31873.86,Life,0,57206,Widowed,3,Urban,12,1,-0.02150632596282831,0,0
4358,50,3,28668.82,Auto,0,89963,Divorced,3,Urban,20,0,-0.09021521224189388,0,0
4359,70,14,19438.15,Medical,3,146407,Married,2,Urban,38,0,-0.035596368159576564,0,0
4360,78,2,16628.59,Auto,1,156628,Divorced,0,Rural,33,1,-0.06640214531933752,0,0
4361,26,14,12261.9,Home,1,126836,Divorced,1,Suburban,18,1,-0.05745406102959183,0,0
4362,78,11,27005.19,Auto,4,38772,Widowed,2,Rural,27,1,-0.04737728239876948,0,0
4363,26,16,45985.69,Home,3,179135,Widowed,0,Suburban,89,0,0.0012000555747930797,1,1
4364,21,8,34442.3,Home,0,125296,Divorced,2,Suburban,10,0,-0.06034300387001623,0,0
4365,52,7,37348.53,Medical,3,42709,Single,3,Suburban,48,0,-0.03359864224074016,0,0
4366,34,11,41801.7,Medical,1,156455,Widowed,3,Urban,34,1,-0.037986092825148976,0,0
4367,51,3,17905.93,Life,1,21233,Divorced,4,Rural,83,0,-0.0512760439906238,0,0
4368,41,17,3612.35,Home,2,47146,Widowed,3,Suburban,75,0,-0.013974256333120105,0,0
4369,49,14,31316.66,Auto,2,149205,Single,2,Rural,56,0,-0.10513697127992183,0,0
4370,18,6,9839.28,Medical,4,148443,Widowed,1,Urban,27,0,0.0040270762297393015,1,1
4371,25,8,28667.66,Medical,3,71450,Divorced,3,Suburban,65,1,-0.05946947460957386,0,0
4372,62,5,37105.76,Home,2,175785,Divorced,0,Urban,64,0,-0.05992751450904832,0,0
4373,40,8,39290.1,Auto,2,194830,Single,2,Urban,72,0,-0.06488198808770018,0,0
4374,64,2,15441.04,Medical,3,100325,Divorced,0,Rural,21,1,-0.05416314322223337,0,0
4375,57,15,25865.45,Medical,1,32374,Single,4,Suburban,50,0,-0.026413933166070658,0,0
4376,29,12,31237.77,Auto,4,70985,Divorced,4,Urban,8,1,-0.0627201323587524,0,0
4377,71,17,41064.3,Medical,4,51012,Divorced,1,Rural,70,0,-0.04307582289160061,0,0
4378,29,1,38188.74,Auto,4,104059,Widowed,2,Suburban,35,0,-0.04858340323713417,0,0
4379,63,15,49404.78,Home,2,44783,Widowed,1,Suburban,53,0,-0.02835183568298294,0,0
4380,64,14,900.19,Medical,1,166635,Single,0,Urban,37,0,-0.0008271422469042777,0,0
4381,32,16,22155.73,Home,4,63193,Widowed,1,Urban,65,0,-0.02955298390297978,0,0
4382,58,9,13174.2,Auto,3,30042,Married,0,Urban,42,1,-0.03406508022920263,0,0
4383,36,1,6434.72,Home,4,79031,Single,1,Urban,4,0,0.00032851314529125375,1,1
4384,43,17,45620.01,Home,0,63163,Married,4,Suburban,80,0,0.002404097558117435,1,1
4385,69,13,49899.12,Home,1,108356,Single,2,Urban,36,1,-0.04595196968909354,0,0
4386,46,5,9439.51,Life,0,116788,Married,1,Urban,57,0,-0.03078430833613577,0,0
4387,39,10,2402.45,Auto,1,153280,Widowed,0,Urban,62,0,-0.04308318235150055,0,0
4388,57,6,14115.2,Auto,3,33796,Widowed,2,Suburban,50,0,-0.06461310720759106,0,0
4389,38,19,41825.66,Auto,2,110962,Divorced,4,Rural,71,0,-0.09668419003137296,0,0
4390,68,13,15047.56,Auto,2,173742,Married,4,Rural,42,0,-0.09097712499641131,0,0
4391,55,1,3316.62,Auto,1,44320,Divorced,3,Suburban,66,1,-0.0604645557626331,0,0
4392,37,15,3098.36,Medical,4,40074,Single,2,Rural,66,0,-0.018810470683270242,0,0
4393,74,14,21657.43,Medical,0,47931,Married,1,Suburban,64,0,-0.02086568195707672,0,0
4394,46,8,46625.37,Medical,3,38993,Divorced,4,Urban,61,0,-0.02250864956644305,0,0
4395,68,10,14653.06,Home,4,75330,Single,1,Rural,87,0,-0.036341590017685,0,0
4396,21,9,21644.31,Home,2,184063,Married,1,Suburban,62,0,-0.022741510440326573,0,0
4397,72,17,5545.72,Auto,4,35003,Divorced,0,Suburban,29,0,-0.03867217417474644,0,0
4398,24,9,24931.85,Life,0,198568,Married,1,Urban,89,1,0.004851462261436401,1,1
4399,45,3,34979.08,Auto,2,34743,Married,3,Suburban,37,0,-0.07146289725021826,0,0
4400,45,11,13921.94,Medical,1,144291,Divorced,2,Rural,50,0,-0.0918863543414305,0,0
4401,21,12,15187.21,Auto,3,99543,Widowed,2,Urban,37,0,-0.06304949302185692,0,0
4402,39,10,42177.76,Home,3,44300,Widowed,0,Suburban,66,0,-0.01400682186138813,0,0
4403,29,17,1013.0,Auto,2,130888,Divorced,3,Urban,76,0,-0.06425665089388688,0,0
4404,62,17,32005.3,Medical,1,126818,Single,3,Suburban,47,0,-0.04951830280000458,0,0
4405,20,11,19997.29,Auto,0,91509,Divorced,2,Rural,11,0,-0.09899374197115846,0,0
4406,39,4,15269.84,Home,3,29703,Divorced,3,Rural,19,0,-0.065899935842618,0,0
4407,61,7,33050.89,Life,2,109403,Married,4,Urban,71,0,-0.04674802979812853,0,0
4408,19,14,41816.09,Medical,3,191503,Widowed,1,Suburban,1,0,-9.687713319328495e-07,0,0
4409,41,7,28140.41,Auto,1,76436,Widowed,1,Urban,74,0,-0.07450547213150782,0,0
4410,51,8,2039.18,Home,0,41845,Widowed,2,Urban,84,1,-0.016731173358726426,0,0
4411,44,1,23339.36,Medical,1,101777,Widowed,2,Rural,54,0,-0.046262412878633974,0,0
4412,72,4,23406.62,Medical,4,55055,Divorced,3,Urban,5,0,-0.025427643326732863,0,0
4413,58,12,27418.03,Home,1,159950,Married,0,Suburban,82,0,-0.024418219326017176,0,0
4414,18,3,33712.47,Auto,1,30209,Widowed,2,Rural,61,0,-0.042821401262321146,0,0
4415,25,13,1456.26,Auto,3,78812,Widowed,2,Suburban,48,0,-0.05048503161962192,0,0
4416,40,6,25349.62,Auto,1,114035,Married,2,Urban,83,0,-0.07085187224577716,0,0
4417,55,11,29621.23,Medical,2,123139,Divorced,3,Rural,53,0,-0.09287238364942729,0,0
4418,23,4,17495.99,Life,3,120838,Divorced,4,Suburban,9,0,-0.04221048537886374,0,0
4419,39,16,33584.08,Medical,3,162076,Divorced,2,Suburban,23,1,-0.06901164529283932,0,0
4420,42,7,11794.8,Auto,4,116123,Widowed,4,Urban,28,0,-0.05762157660715883,0,0
4421,35,11,16209.93,Medical,2,184462,Widowed,3,Suburban,5,1,-0.024144228512347654,0,0
4422,34,1,48156.39,Life,1,48400,Widowed,0,Urban,57,0,0.018560162191109453,1,1
4423,78,7,17729.48,Medical,4,96511,Divorced,1,Urban,77,0,-0.020469318103886636,0,0
4424,29,12,17651.79,Home,2,98121,Widowed,1,Urban,56,1,-0.05927031149012718,0,0
4425,23,7,29986.19,Auto,4,135763,Single,1,Urban,2,1,-0.04670716514749618,0,0
4426,43,7,48563.28,Auto,0,157948,Married,1,Rural,23,0,-0.0722909781360459,0,0
4427,44,10,49162.48,Auto,1,199176,Single,3,Suburban,18,0,-0.045573311754168344,0,0
4428,25,16,29193.07,Medical,4,143183,Single,1,Suburban,8,0,-0.01682131474101578,0,0
4429,36,8,553.81,Medical,0,110775,Widowed,3,Rural,29,0,-0.026123540260722167,0,0
4430,77,9,45082.5,Medical,1,63906,Married,0,Urban,76,0,0.0034454144778149898,1,1
4431,59,9,28726.78,Auto,4,139925,Single,2,Urban,81,0,-0.0716890620689219,0,0
4432,18,2,18616.82,Medical,4,40378,Divorced,2,Urban,43,0,-0.01129130034172543,0,0
4433,74,13,41545.16,Auto,4,46568,Divorced,2,Urban,52,0,-0.06901391932493739,0,0
4434,46,13,20291.71,Medical,4,117046,Divorced,3,Rural,85,0,-0.06341266435920712,0,0
4435,62,4,2185.2,Auto,3,107332,Divorced,3,Suburban,67,0,-0.0746028976023041,0,0
4436,66,12,41143.08,Home,4,127014,Married,3,Urban,59,1,-0.033998011558041163,0,0
4437,52,17,27520.04,Medical,3,50796,Divorced,0,Urban,22,0,-0.040297915088862046,0,0
4438,57,2,17238.11,Auto,3,75061,Married,4,Urban,60,0,-0.05700172151092342,0,0
4439,31,13,12919.17,Home,0,95597,Married,3,Suburban,6,0,-0.04266869560294617,0,0
4440,52,18,29892.97,Home,1,44401,Married,3,Suburban,43,0,-0.042845292219115816,0,0
4441,65,15,10798.45,Life,3,154882,Married,2,Rural,54,0,-0.052956639932216,0,0
4442,62,8,16530.62,Medical,2,119216,Widowed,1,Suburban,74,0,-0.03737995007418471,0,0
4443,37,15,32008.25,Auto,3,109362,Single,1,Suburban,38,0,-0.08250834993325906,0,0
4444,73,1,44136.45,Life,2,24902,Widowed,0,Urban,58,0,0.030457949564577147,1,1
4445,66,10,26878.07,Medical,0,105148,Single,1,Suburban,4,1,-0.023576979189878555,0,0
4446,30,12,38075.77,Home,2,69723,Widowed,4,Urban,41,1,-0.04117684069825445,0,0
4447,78,5,38271.5,Medical,0,80599,Divorced,2,Rural,88,0,-0.02722048322145809,0,0
4448,55,9,33385.52,Auto,0,33967,Married,0,Urban,13,0,-0.022727488066670576,0,0
4449,66,8,12669.0,Home,0,133312,Divorced,1,Rural,26,0,-0.0755575176884089,0,0
4450,63,16,43406.04,Life,2,191608,Divorced,1,Suburban,15,0,-0.05225763953499529,0,0
4451,66,14,22095.64,Medical,2,156207,Divorced,2,Rural,1,0,-0.0702994626654595,0,0
4452,79,13,2688.43,Medical,0,82365,Widowed,0,Urban,18,0,0.023728129440055534,1,1
4453,25,13,12608.33,Life,0,99608,Divorced,2,Suburban,22,0,-0.0581141736819355,0,0
4454,60,5,38394.64,Medical,1,105953,Married,0,Suburban,40,0,-0.04467106069217064,0,0
4455,37,16,3922.1,Medical,0,136327,Married,1,Urban,13,0,-0.007384887344517144,0,0
4456,77,11,7794.54,Medical,4,91979,Single,2,Suburban,46,0,-0.015128106911116213,0,0
4457,50,5,34864.23,Home,1,123146,Widowed,2,Urban,62,0,-0.06109868190031065,0,0
4458,43,13,44683.74,Home,1,172997,Married,4,Rural,89,0,-0.027656251723587544,0,0
4459,56,11,31869.73,Auto,1,122331,Married,2,Rural,7,0,-0.09629002264880437,0,0
4460,38,19,11503.41,Medical,4,50993,Widowed,0,Suburban,26,0,-0.010134699363332444,0,0
4461,70,3,3143.98,Auto,1,148238,Divorced,4,Urban,39,0,-0.058900898563416515,0,0
4462,66,15,30948.77,Home,1,94663,Married,2,Urban,27,1,-0.044728063828400555,0,0
4463,79,7,2846.23,Medical,2,69483,Divorced,2,Rural,67,0,-0.037682650052919375,0,0
4464,59,7,30829.74,Auto,2,175915,Married,4,Urban,60,0,-0.07603908151456007,0,0
4465,60,6,11666.21,Medical,0,136747,Single,1,Suburban,37,0,-0.025668884000257797,0,0
4466,71,3,45280.48,Medical,0,57879,Divorced,2,Suburban,74,0,-0.02852357439678488,0,0
4467,79,13,24017.09,Life,3,23888,Married,3,Rural,23,0,-0.03526762451539034,0,0
4468,58,7,11584.95,Auto,4,85713,Widowed,1,Urban,27,0,-0.05576414848480038,0,0
4469,26,5,42730.69,Home,2,143825,Widowed,2,Suburban,40,0,-0.050141498097621695,0,0
4470,41,18,13074.75,Auto,0,27426,Widowed,1,Suburban,17,0,-0.02608151507884804,0,0
4471,54,8,15676.65,Auto,4,90031,Married,0,Suburban,48,0,-0.06309793794499574,0,0
4472,66,17,41796.76,Auto,1,30047,Divorced,1,Urban,84,0,-0.07288189101361742,0,0
4473,58,1,15785.21,Life,4,169111,Single,4,Rural,25,0,-0.0168456025034055,0,0
4474,34,14,20803.11,Medical,2,186373,Single,2,Rural,2,0,-0.029610802607708764,0,0
4475,41,17,17709.45,Home,3,199779,Married,1,Suburban,76,0,-0.006376627299473636,0,0
4476,38,10,6261.82,Life,2,196186,Married,3,Rural,37,0,-0.041544982915341255,0,0
4477,68,12,2425.34,Home,0,41366,Married,0,Suburban,13,1,-0.005384745272114078,0,0
4478,76,16,36364.76,Life,0,171817,Divorced,0,Suburban,0,1,-0.010564297138566325,0,0
4479,56,14,32434.29,Medical,4,194154,Widowed,1,Urban,10,0,-0.009639732982974158,0,0
4480,72,16,14477.12,Home,2,162425,Divorced,4,Suburban,39,0,-0.055076678603933726,0,0
4481,58,8,15132.16,Auto,0,45080,Divorced,0,Suburban,3,0,-0.05357596612317439,0,0
4482,56,10,47277.79,Life,1,38788,Married,1,Urban,33,0,-0.030426829215041695,0,0
4483,30,17,49389.72,Home,1,186041,Single,1,Urban,64,0,-0.02260119939510552,0,0
4484,28,18,23935.03,Medical,3,80633,Divorced,0,Rural,55,0,-0.05630918699475074,0,0
4485,63,16,40221.36,Home,4,147461,Single,1,Urban,9,1,-0.02858838301081612,0,0
4486,36,17,36965.95,Life,0,156731,Married,1,Suburban,80,1,-0.016806710636951383,0,0
4487,28,16,15217.23,Medical,3,53921,Divorced,3,Urban,70,0,-0.029157788428112563,0,0
4488,30,19,3398.85,Auto,1,155233,Widowed,1,Urban,63,1,-0.049802102066754506,0,0
4489,63,8,7556.53,Life,3,166575,Widowed,1,Rural,12,0,-0.045592108569182055,0,0
4490,62,6,41995.56,Life,3,44982,Divorced,4,Urban,21,0,-0.040831031869040246,0,0
4491,18,6,36695.08,Medical,0,89014,Widowed,0,Suburban,55,0,-0.0005541588095208105,0,0
4492,57,9,33384.57,Life,0,72632,Divorced,4,Suburban,64,0,-0.05177338678315846,0,0
4493,61,4,6967.12,Home,0,178244,Widowed,2,Suburban,12,0,-0.028424578610531603,0,0
4494,36,12,32176.57,Auto,4,140056,Married,4,Urban,0,1,-0.045499802619714536,0,0
4495,29,12,38721.54,Home,3,95696,Widowed,2,Urban,37,0,-0.04613519218710649,0,0
4496,25,17,43099.79,Medical,3,120750,Widowed,2,Suburban,57,0,-0.02603686379478687,0,0
4497,25,15,1154.95,Life,4,78926,Married,4,Urban,24,0,-0.0014301839733981137,0,0
